File_Name,Seed,InitOF,FinalOF,DiffOF,Time,Iterations_Diff
c102_21_50.txt,123,47277.9721972285,47277.9721972285,0.0,2.8725743293762207,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c102_21_50.txt,123,46029.415727303516,46029.415727303516,0.0,2.382093906402588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c102_21_50.txt,123,46004.07115331909,46004.07115331909,0.0,2.3881185054779053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c102_21_50.txt,123,47669.04412128366,47669.04412128366,0.0,2.4218249320983887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c102_21_50.txt,123,47501.918229761155,43558.888545172114,3943.0296845890407,2.454961061477661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3943.0296845890407, 0.0]"
c102_21_50.txt,123,46507.47281748396,44496.58422880686,2010.8885886771022,2.4368631839752197,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2010.8885886771022, 0.0, 0.0, 0.0]"
c102_21_50.txt,123,46388.08167946096,46388.08167946096,0.0,2.428130865097046,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c102_21_50.txt,123,46486.2073325984,37753.59964561466,8732.607686983742,2.980841636657715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1937.5739652516277, 6795.033721732114, 0.0]"
c102_21_50.txt,123,46224.44670503527,46224.44670503527,0.0,2.355994939804077,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_100.txt,123,68839.86656230927,59807.5748114529,9032.29175085637,7.918163061141968,"[0.0, 0.0, 3793.114787863684, 0.0, 0.0, 2237.6253537933153, 0.0, 2998.7801850705655, 2.771424128804938, 0.0]"
c103_21_100.txt,123,70502.94402513771,65636.56083057796,4866.3831945597485,7.23684549331665,"[4866.3831945597485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_100.txt,123,70457.05801394714,60394.35639469232,10062.701619254825,7.580643892288208,"[0.0, 4310.734806325752, 4763.291500958483, 0.0, 0.0, 0.0, 0.0, 988.67531197059, 0.0, 0.0]"
c103_21_100.txt,123,69616.92790484452,64715.226334482795,4901.701570361722,7.490678787231445,"[0.0, 4829.990896837247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 71.71067352447426, 0.0]"
c103_21_100.txt,123,70530.22410160591,69004.62487885097,1525.5992227549432,7.520365953445435,"[0.0, 0.0, 0.0, 1525.5992227549432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_100.txt,123,69823.68738217201,60295.12977938472,9528.557602787288,8.59342885017395,"[0.0, 0.0, 2119.5133624305017, 0.0, 0.0, 4263.654701291984, 3145.389539064803, 0.0, 0.0, 0.0]"
c103_21_100.txt,123,71845.08704161756,71845.08704161756,0.0,7.291906833648682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_100.txt,123,70558.92138090542,56662.069150607094,13896.852230298326,7.972897291183472,"[1779.2740912362206, 0.0, 4743.360962779356, 2754.0777637788196, 0.0, 3881.116570136219, 0.0, 0.0, 739.0228423677108, 0.0]"
c103_21_100.txt,123,69265.77000760447,58350.39077214571,10915.379235458764,7.769849538803101,"[1299.3487881425972, 0.0, 4230.530034896758, 0.0, 0.0, 0.0, 0.0, 3533.372026540339, 1852.1283858790703, 0.0]"
c103_21_100.txt,123,70184.8120568581,62965.196838817516,7219.615218040592,7.7512829303741455,"[3627.121570820629, 0.0, 0.0, 0.0, 0.0, 0.0, 3592.4936472199624, 0.0, 0.0, 0.0]"
c103_21_25.txt,123,17329.27783980393,12643.686186816129,4685.591652987801,0.7840766906738281,"[0.0, 0.0, 0.0, 2252.805710393026, 0.0, 2.4849580366899318, 1214.7966555785752, 1215.5043289795103, 0.0, 0.0]"
c103_21_25.txt,123,17346.449261859678,12645.992739012427,4700.456522847251,0.7372002601623535,"[3481.1082046646025, 0.0, 2.171396565538089, 0.2910121758468449, 0.0, 2.4078767537412205, 1214.4780326875225, 0.0, 0.0, 0.0]"
c103_21_25.txt,123,16810.55867948854,14557.251639491915,2253.3070399966236,0.7416703701019287,"[0.0, 0.0, 0.0, 2241.7359063949316, 0.0, 11.571133601692054, 0.0, 0.0, 0.0, 0.0]"
c103_21_25.txt,123,16851.040339904208,16851.040339904208,0.0,0.6976451873779297,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_25.txt,123,16667.978608608206,10727.135628903969,5940.842979704237,0.8797969818115234,"[0.0, 0.0, 0.0, 3481.908949271674, -231.45972746458574, 0.0, 0.8723915053342353, 1475.8990324573151, 1213.6223339344997, 0.0]"
c103_21_25.txt,123,16920.69769033594,13449.17153504218,3471.526155293759,0.7377283573150635,"[0.0, 0.0, 0.0, 0.0, 0.0, 2255.2002802910065, 1215.6676739819395, 0.0, 0.6582010208130669, 0.0]"
c103_21_25.txt,123,16904.68153573812,16904.68153573812,0.0,0.7251639366149902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_25.txt,123,17064.62536299105,13596.494502230797,3468.130860760253,0.850243091583252,"[0.0, 3468.130860760253, -261.52059418526915, 0.0, 0.0, 3.9922814385117817, 0.0, 0.28989320831351506, 0.0, 0.0]"
c103_21_25.txt,123,16670.356134218637,16670.356134218637,0.0,0.9742803573608398,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_50.txt,123,37176.07304795837,30021.948027395505,7154.125020562868,4.155449390411377,"[2344.8527636606523, 2329.92173711746, 1228.0428260299705, 1217.3922333125702, 0.0, 0.08218482583470177, 6.951639327900921, 1.009462170975894, 0.0, 25.872174117503164]"
c103_21_50.txt,123,38239.012302863935,29684.017107742948,8554.995195120988,2.7421767711639404,"[0.0, 0.0, 2377.7727181451482, 4624.32346638697, 0.0, 5.4157528521209315, 2.3396273416510667, 563.1102052953211, 982.0334250997767, 0.0]"
c103_21_50.txt,123,36945.976898745634,28702.393010245734,8243.5838884999,2.697669744491577,"[3834.9490926871804, 0.0, 754.8707636062209, 2435.9224632948135, 0.0, 1213.1556870757777, 2.235089247213182, 0.5903359519070364, 1.8604566367866937, 0.0]"
c103_21_50.txt,123,38395.25443039688,38395.25443039688,0.0,2.4937686920166016,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c103_21_50.txt,123,37303.377191541455,29574.436385716006,7728.9408058254485,3.5222833156585693,"[0.0, 0.0, 5955.144074342486, 0.0, 0.0, 551.9977892387578, 9.27599799942982, 1212.1029045788055, 0.42003966596894315, 0.0]"
c103_21_50.txt,123,36822.75035772,29951.58268275671,6871.167674963286,3.717846632003784,"[2255.666991557111, 738.0796330824596, 2808.4018755294237, 9.27599799942982, -364.7264013784952, 196.45627816029446, 0.0, 1226.8437220931737, 1.1695779198889795, 0.0]"
c103_21_50.txt,123,36038.436135526616,28671.3238910694,7367.112244457214,2.90916109085083,"[2265.588700105691, 1425.3267428764702, 3.93119967153325, 1227.9258197129966, 0.0, 1.0420585024512548, 0.0, 1216.1536945634798, 1227.1440290245919, 0.0]"
c103_21_50.txt,123,38365.749207247354,32122.744415619287,6243.004791628067,2.90669584274292,"[1748.5942244412872, 3951.2072579641135, 0.0, 537.2572709785127, 0.0, 0.0, 5.946038244153897, 0.0, 0.0, 0.0]"
c103_21_50.txt,123,38040.47295966903,28543.59705283564,9496.87590683339,2.563084602355957,"[0.0, 0.0, 5928.434157861233, 0.0, 0.0, 1022.945861029817, 2544.8919951817697, 0.603892760569579, 0.0, 0.0]"
c103_21_50.txt,123,36196.64781199549,28567.012171785616,7629.635640209875,2.8896262645721436,"[3439.1504108269437, 1734.3453409816357, 0.29531889035206405, 1228.9610128498534, 0.0, 1217.6075586616607, 9.27599799942982, 0.0, 0.0, 0.0]"
c104_21_100.txt,123,53969.588672294645,49004.28107662966,4965.307595664985,7.703976631164551,"[3148.261487832533, 1814.8311711085553, 0.053880271858361084, 0.0, 0.0, 0.0, 0.0, 1.4141548322077142, 0.7469016198301688, 0.0]"
c104_21_100.txt,123,53677.24463161199,48639.339134454494,5037.905497157495,6.81038761138916,"[0.0, 0.0, 0.0, 2137.163579395099, 0.0, 0.0, 0.0, 0.0, 2900.741917762396, 0.0]"
c104_21_100.txt,123,52999.874052153435,52198.69421987058,801.1798322828545,6.717109441757202,"[0.0, 0.0, 0.0, 801.1798322828545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_100.txt,123,52922.19227322517,49510.09246440502,3412.0998088201522,7.2934370040893555,"[1322.5405166793062, 2019.4919666565984, 0.0, 0.0, 0.0, 0.0, 1.067761626378342, 68.66939962689503, 0.3301642309743329, 0.0]"
c104_21_100.txt,123,52816.41797117959,52816.41797117959,0.0,6.434635400772095,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_100.txt,123,53028.60878513544,49031.58725123517,3997.021533900268,6.609529256820679,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2658.174798504944, 1338.8467353953238, 0.0, 0.0]"
c104_21_100.txt,123,53057.08949375826,47383.25732125092,5673.83217250734,6.670600652694702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3418.413180649186, 2255.418991858154, 0.0]"
c104_21_100.txt,123,53974.88270621786,53974.88270621786,0.0,6.285088539123535,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_100.txt,123,52915.52183560848,52113.507917298746,802.0139183097344,6.473556756973267,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 802.0139183097344, 0.0, 0.0, 0.0]"
c104_21_100.txt,123,53019.102692439534,53019.102692439534,0.0,6.273311138153076,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,16384.617570247323,11617.38192026652,4767.235649980803,0.8417108058929443,"[0.0, 0.0, 3541.5533935987187, 0.0, 0.0, 1225.6822563820842, 0.0, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,16571.998646188236,11764.805399085048,4807.193247103189,0.7294631004333496,"[0.0, 0.0, 0.0, 3592.224355803639, 1.0534108009251213, 1213.9154804986247, 0.0, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,17918.434956415836,13682.700925941905,4235.734030473932,0.7682240009307861,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4235.734030473932, -581.2910324948807, 0.0, 0.0]"
c104_21_25.txt,123,16259.801349086676,11469.705280887052,4790.096068199624,0.7392008304595947,"[0.0, 0.0, 0.0, 3575.127176900076, 1.0534108009233023, 0.0, 1213.9154804986247, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,17489.846585178777,17489.846585178777,0.0,0.7536373138427734,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,17738.48479677458,17738.48479677458,0.0,0.7496440410614014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,17403.841692908598,13269.246179763493,4134.595513145105,0.8993210792541504,"[2227.4473886156193, 1907.1481245294854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_25.txt,123,17635.638436791476,7925.779759196743,9709.858677594733,0.8170361518859863,"[133.34066072526548, 4665.82854645808, 1238.8540680682472, 1206.8301060790636, 8.52126131481964, 0.0, 0.0, 1230.6702910494569, 1225.8137438998, 0.0]"
c104_21_25.txt,123,17412.578691012055,13251.609364839793,4160.969326172262,0.8007628917694092,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4160.969326172262, 0.0, -581.2910324948807, 0.0]"
c104_21_25.txt,123,17469.540853289418,12696.544976699544,4772.995876589874,0.8141529560089111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4772.995876589874, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,30139.285176532605,30139.285176532605,0.0,1.968207597732544,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,29113.19391676217,29113.19391676217,0.0,1.939438819885254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,29101.40081636723,29101.40081636723,0.0,2.044848680496216,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,28952.633500270927,28952.633500270927,0.0,1.8744230270385742,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,29029.93620935392,25206.59660058492,3823.3396087690016,2.0930862426757812,"[0.0, 2756.891737789003, 0.0, 1066.3996386388208, 0.0, 0.0, 0.0, 0.04823234117793618, 0.0, 0.0]"
c104_21_50.txt,123,29202.937084458044,23569.24330579583,5633.693778662215,1.975848913192749,"[3915.867155086249, 0.0, 0.0, 0.03501265369777684, 0.0, 0.0, 1717.328479860298, 0.4631310619697615, 0.0, 0.0]"
c104_21_50.txt,123,29144.07525198878,29144.07525198878,0.0,1.879840612411499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,30664.49895296871,28548.7783302627,2115.7206227060087,2.078397750854492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2115.7206227060087, 0.0]"
c104_21_50.txt,123,27811.043704178242,27811.043704178242,0.0,1.8603026866912842,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c104_21_50.txt,123,27761.617070961394,27761.617070961394,0.0,1.8171923160552979,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c105_21_100.txt,123,92090.22819755704,82196.63954246415,9893.588655092884,9.369274139404297,"[4764.062305602973, 0.0, 0.0, 0.0, 0.0, 3542.461689006421, 1587.064660483491, 0.0, 0.0, 0.0]"
c105_21_100.txt,123,94179.69807019841,94179.69807019841,0.0,8.728402376174927,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c105_21_100.txt,123,94442.54828825139,82491.21898912433,11951.329299127057,9.210208892822266,"[0.0, 0.0, 3030.5251779540413, 0.0, 0.0, 0.0, 2326.9467423398164, 6593.8573788332, 0.0, 0.0]"
c105_21_100.txt,123,90875.77154238522,79675.16074832469,11200.610794060529,9.63621711730957,"[0.0, 0.0, 0.0, 0.0, 0.0, 6798.644858049447, 0.0, 4401.965936011082, 0.0, 0.0]"
c105_21_100.txt,123,91032.0614044712,86808.0344437685,4224.0269607027,9.417166709899902,"[0.0, 2029.17865496983, 2194.8483057328704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c105_21_100.txt,123,93116.48620439494,81398.22877573408,11718.257428660858,9.49036431312561,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3743.758211956316, 6595.492417390546, 1379.0067993139965, 0.0]"
c105_21_100.txt,123,94759.9750351962,83120.60412942983,11639.370905766365,9.347792148590088,"[0.0, 0.0, 0.0, 6969.812759223947, 0.0, 0.0, 1177.214425225844, 3492.3437213165744, 0.0, 0.0]"
c105_21_100.txt,123,92458.54915419298,80148.2130011044,12310.336153088574,9.671692371368408,"[0.0, 1770.7111192497396, 0.0, 0.0, 0.0, 6263.957055400606, 3433.820728682462, 841.8472497557668, 0.0, 0.0]"
c105_21_100.txt,123,93626.21749396824,82005.38162144371,11620.835872524534,9.79205322265625,"[4817.345896643659, 0.0, 1544.4958798371517, 5258.994096043723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
c105_21_100.txt,123,91571.10457456103,83936.10554228713,7634.999032273903,9.653348684310913,"[1597.2727721346891, 0.0, 2341.5614093356417, 0.0, 0.0, 3696.1648508035723, 0.0, 0.0, 0.0, 0.0]"
c105_21_25.txt,123,31204.152779754542,16794.35828393612,14409.794495818423,0.950188159942627,"[0.0, 0.0, 4013.3133576100954, 4992.073093408966, 0.0, 1678.8375844433758, 0.0, 2473.6344934975423, 0.24198715430611628, 1251.6939797041377]"
c105_21_25.txt,123,30008.64529149551,16979.281040508627,13029.364250986884,0.8666722774505615,"[0.0, 6340.332198620672, 4557.341140846962, 2130.580313854065, 0.0, 0.0, 1.110597665185196, 0.0, -0.5190272014551738, 0.0]"
c105_21_25.txt,123,31195.722149022382,24381.690889370322,6814.03125965206,0.8563213348388672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5370.436653878445, 1443.5946057736146, 0.0, 0.0]"
